[2026-05-10 21:50:27.773117Z] SOLICITUD: Acceso Administrador | RESULTADO: ok
[2026-05-10 21:51:24.814756Z] SOLICITUD: Compra Billete #99 | RESULTADO: negado - fondos insuficientes
[2026-05-10 21:51:59.321551Z] SOLICITUD: Crear Sorteo: Loteria del Meta | RESULTADO: ok
[2026-05-10 21:58:34.993606Z] SOLICITUD: Inicio Servidor: Sorteo_Integracion | RESULTADO: ok - creado nuevo JSON
[2026-05-10 21:59:01.647336Z] SOLICITUD: Consulta Estado: Sorteo_Integracion | RESULTADO: ok
[2026-05-10 22:34:28.615583Z] SOLICITUD: Inicio Servidor: Lotto_Manizales | RESULTADO: ok - creado nuevo JSON
[2026-05-10 22:34:28.619901Z] SOLICITUD: Inicio Servidor: Lotto_Pereira | RESULTADO: ok - creado nuevo JSON
[2026-05-11 00:22:07.228724Z] SOLICITUD: Inicio Servidor: LoteriaWEB | RESULTADO: ok - creado nuevo JSON
[2026-05-11T01:29:01.015592Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:29:01.018229Z] inicio_sorteo | creado | %{nombre: ""}
[2026-05-11T01:29:01.018876Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:29:01.019542Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:29:01.020152Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:29:01.020828Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:29:34.899241Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:29:34.905506Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:29:34.906099Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:29:34.907087Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:29:34.907808Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:29:34.908518Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:30:26.078513Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:30:26.084587Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:30:26.085104Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:30:26.085640Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:30:26.086091Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:30:26.086610Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:35:07.017578Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:35:07.034282Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:35:07.034934Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:35:07.035769Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:35:07.036976Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:35:07.038405Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:35:35.792225Z] inicio_sorteo | cargado_json | %{nombre: "LoteriaWEB"}
[2026-05-11T01:35:35.799265Z] inicio_sorteo | cargado_json | %{nombre: ""}
[2026-05-11T01:35:35.800426Z] inicio_sorteo | cargado_json | %{nombre: "Sorteo_Integracion"}
[2026-05-11T01:35:35.801236Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Manizales"}
[2026-05-11T01:35:35.801832Z] inicio_sorteo | cargado_json | %{nombre: "Loteria de Armenia"}
[2026-05-11T01:35:35.802448Z] inicio_sorteo | cargado_json | %{nombre: "Lotto_Pereira"}
[2026-05-11T01:38:31.510570Z] compra | ok | %{sorteo: "LoteriaWEB", jugador: "Andrés Montenegro", billete: 1, fraccion: 2}
[2026-05-11T01:42:27.792838Z] agregar_premio | ok | %{nombre: "LoteriaWEB", premio: "LoteriaWEB"}
[2026-05-11 17:46:00.568059Z - compra - OK | billete=32, jugador="ana_martinez", fraccion=2, sorteo_id="Loteria de Navidad", precio=10000]
[2026-05-11 17:46:00.568897Z - debitar_creditos - OK | monto=10000, jugador_id="ana_martinez"]
[2026-05-11 17:46:00.569072Z - compra - OK | billete=11, jugador="ana_martinez", fraccion=8, sorteo_id="Loteria de Navidad", precio=10000]
[2026-05-11 17:46:00.569928Z - debitar_creditos - OK | monto=10000, jugador_id="ana_martinez"]
[2026-05-11 17:46:00.570092Z - compra - OK | billete=10, jugador="ana_martinez", fraccion=4, sorteo_id="Loteria de Navidad", precio=10000]
[2026-05-11 17:46:00.570927Z - debitar_creditos - OK | monto=10000, jugador_id="ana_martinez"]
[2026-05-11 17:46:00.571093Z - compra - OK | billete=39, jugador="ana_martinez", fraccion=10, sorteo_id="Loteria de Navidad", precio=10000]
[2026-05-11 17:46:00.572085Z - debitar_creditos - OK | monto=5000, jugador_id="juandiaz"]
[2026-05-11 17:46:00.572513Z - compra - OK | billete=151, jugador="juandiaz", fraccion=2, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.573482Z - debitar_creditos - OK | monto=5000, jugador_id="juandiaz"]
[2026-05-11 17:46:00.573673Z - compra - OK | billete=195, jugador="juandiaz", fraccion=2, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.578249Z - debitar_creditos - OK | monto=5000, jugador_id="pedro_sanchez"]
[2026-05-11 17:46:00.578486Z - compra - OK | billete=140, jugador="pedro_sanchez", fraccion=1, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.579719Z - debitar_creditos - OK | monto=5000, jugador_id="pedro_sanchez"]
[2026-05-11 17:46:00.579888Z - compra - OK | billete=85, jugador="pedro_sanchez", fraccion=2, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.580700Z - debitar_creditos - OK | monto=5000, jugador_id="pedro_sanchez"]
[2026-05-11 17:46:00.580869Z - compra - OK | billete=56, jugador="pedro_sanchez", fraccion=3, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.582152Z - debitar_creditos - OK | monto=5000, jugador_id="luisa_ramirez"]
[2026-05-11 17:46:00.582407Z - compra - OK | billete=88, jugador="luisa_ramirez", fraccion=4, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.583423Z - debitar_creditos - OK | monto=5000, jugador_id="luisa_ramirez"]
[2026-05-11 17:46:00.583748Z - compra - OK | billete=122, jugador="luisa_ramirez", fraccion=4, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.584693Z - debitar_creditos - OK | monto=5000, jugador_id="luisa_ramirez"]
[2026-05-11 17:46:00.584861Z - compra - OK | billete=139, jugador="luisa_ramirez", fraccion=3, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.585916Z - debitar_creditos - OK | monto=5000, jugador_id="luisa_ramirez"]
[2026-05-11 17:46:00.586266Z - compra - OK | billete=52, jugador="luisa_ramirez", fraccion=1, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.587634Z - debitar_creditos - OK | monto=5000, jugador_id="maria_lopez"]
[2026-05-11 17:46:00.587814Z - compra - OK | billete=1, jugador="maria_lopez", fraccion=2, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.590646Z - debitar_creditos - OK | monto=5000, jugador_id="maria_lopez"]
[2026-05-11 17:46:00.591091Z - compra - OK | billete=34, jugador="maria_lopez", fraccion=1, sorteo_id="Sorteo Relámpago", precio=5000]
[2026-05-11 17:46:00.592456Z - debitar_creditos - OK | monto=15000, jugador_id="carlos_garcia"]
[2026-05-11 17:46:00.592645Z - compra - OK | billete=74, jugador="carlos_garcia", fraccion=2, sorteo_id="Gran Sorteo del Quindío", precio=15000]
[2026-05-11 17:46:00.593442Z - debitar_creditos - OK | monto=15000, jugador_id="carlos_garcia"]
[2026-05-11 17:46:00.593641Z - compra - OK | billete=45, jugador="carlos_garcia", fraccion=2, sorteo_id="Gran Sorteo del Quindío", precio=15000]
[2026-05-11 17:46:00.594697Z - debitar_creditos - OK | monto=15000, jugador_id="carlos_garcia"]
[2026-05-11 17:46:00.594899Z - compra - OK | billete=15, jugador="carlos_garcia", fraccion=5, sorteo_id="Gran Sorteo del Quindío", precio=15000]
[2026-05-11 17:46:00.595806Z - debitar_creditos - OK | monto=15000, jugador_id="ana_martinez"]
[2026-05-11 17:46:00.596035Z - compra - OK | billete=148, jugador="ana_martinez", fraccion=4, sorteo_id="Gran Sorteo del Quindío", precio=15000]
[2026-05-11 17:46:00.597112Z - debitar_creditos - OK | monto=15000, jugador_id="ana_martinez"]
[2026-05-11 17:46:00.597364Z - compra - OK | billete=28, jugador="ana_martinez", fraccion=4, sorteo_id="Gran Sorteo del Quindío", precio=15000]
[2026-05-11 17:46:00.598321Z - debitar_creditos - OK | monto=15000, jugador_id="juandiaz"]
[2026-05-11 17:46:00.598518Z - compra - OK | billete=44, jugador="juandiaz", fraccion=5, sorteo_id="Gran Sorteo del Quindío", precio=15000]
[2026-05-11 17:46:00.599558Z - debitar_creditos - OK | monto=10000, jugador_id="juandiaz"]
[2026-05-11 17:46:00.599796Z - compra - OK | billete=14, jugador="juandiaz", fraccion=1, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 17:46:00.601088Z - debitar_creditos - OK | monto=10000, jugador_id="juandiaz"]
[2026-05-11 17:46:00.601341Z - compra - OK | billete=28, jugador="juandiaz", fraccion=3, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 17:46:00.602311Z - debitar_creditos - OK | monto=10000, jugador_id="maria_lopez"]
[2026-05-11 17:46:00.602521Z - compra - OK | billete=39, jugador="maria_lopez", fraccion=1, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 17:46:00.603550Z - debitar_creditos - OK | monto=10000, jugador_id="maria_lopez"]
[2026-05-11 17:46:00.604199Z - compra - OK | billete=6, jugador="maria_lopez", fraccion=5, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 17:46:00.605002Z - debitar_creditos - OK | monto=10000, jugador_id="maria_lopez"]
[2026-05-11 17:46:00.605195Z - compra - OK | billete=75, jugador="maria_lopez", fraccion=5, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 17:46:00.606154Z - debitar_creditos - OK | monto=10000, jugador_id="pedro_sanchez"]
[2026-05-11 17:46:00.606429Z - compra - OK | billete=3, jugador="pedro_sanchez", fraccion=1, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 17:46:08.832540Z - inicio_sorteo - OK | sorteo_id="Gran Sorteo del Quindío"]
[2026-05-11 17:46:08.836343Z - inicio_sorteo - OK | sorteo_id="Loteria Armenia"]
[2026-05-11 17:46:08.836742Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-11 17:46:08.837265Z - inicio_sorteo - OK | sorteo_id="Sorteo Relámpago"]
[2026-05-11 17:46:08.837988Z - inicio_sorteo - OK | sorteo_id="Loteria Uniquindio"]
[2026-05-11 17:46:08.838389Z - inicio_sorteo - OK | sorteo_id="Loteria de Navidad"]
[2026-05-11 17:46:32.135869Z - login_admin - OK | admin_id="admin"]
[2026-05-11 17:46:47.070035Z - login_jugador - OK | jugador_id="juandiaz"]
[2026-05-11 17:48:38.542922Z - login_admin - OK | admin_id="admin"]
[2026-05-11 17:49:49.068409Z - login_jugador - OK | jugador_id="juandiaz"]
[2026-05-11 17:54:19.111469Z - balance_consultado - OK | admin_id="admin", filtro="todos"]

[2026-05-11 18:24:55.914395Z - inicio_sorteo - OK | sorteo_id="Gran Sorteo del Quindío"]
[2026-05-11 18:24:55.918913Z - inicio_sorteo - OK | sorteo_id="Loteria Armenia"]
[2026-05-11 18:24:55.919461Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-11 18:24:55.920206Z - inicio_sorteo - OK | sorteo_id="Sorteo Relámpago"]
[2026-05-11 18:24:55.920734Z - inicio_sorteo - OK | sorteo_id="Loteria Uniquindio"]
[2026-05-11 18:24:55.921320Z - inicio_sorteo - OK | sorteo_id="Loteria de Navidad"]
[2026-05-11 18:26:01.115967Z - login_jugador - OK | jugador_id="juandiaz"]
[2026-05-11 18:29:10.928020Z - debitar_creditos - OK | monto=20000, jugador_id="juandiaz"]
[2026-05-11 18:29:10.934723Z - compra_completo - OK | fracciones=4, billete=70, jugador="juandiaz", sorteo_id="Sorteo Relámpago", precio=20000]
[2026-05-11 18:31:05.406816Z - login_admin - OK | admin_id="admin"]
[2026-05-11 18:31:25.198107Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 18:31:46.218161Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="juandiaz"]
[2026-05-11 18:32:10.297105Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 18:34:42.984788Z - recargar_creditos - OK | monto=1250000, jugador_id="luisa_ramirez"]
[2026-05-11 18:34:42.985592Z - ejecutar_sorteo - OK | numero_ganador="5903", sorteo_id="Sorteo Relámpago"]
[2026-05-11 18:36:44.606339Z - logout_jugador - OK | jugador_id="juandiaz"]
[2026-05-11 18:37:01.539352Z - registrar_usuario - OK | jugador_id="Manuel Montenegro"]
[2026-05-11 18:37:12.193366Z - login_jugador - OK | jugador_id="Manuel Montenegro"]
[2026-05-11 18:38:12.331341Z - recargar_creditos - OK | monto=50000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:39:36.219864Z - debitar_creditos - OK | monto=10000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:39:36.220799Z - compra_especifica - OK | billete=3, jugador="Manuel Montenegro", fraccion=2, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 18:39:50.567058Z - debitar_creditos - OK | monto=10000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:39:50.567670Z - compra_especifica - OK | billete=8, jugador="Manuel Montenegro", fraccion=3, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 18:40:01.678508Z - debitar_creditos - OK | monto=10000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:40:01.678949Z - compra_especifica - OK | billete=10, jugador="Manuel Montenegro", fraccion=1, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 18:40:35.938609Z - debitar_creditos - OK | monto=10000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:40:35.939678Z - compra_especifica - OK | billete=100, jugador="Manuel Montenegro", fraccion=4, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 18:41:27.544010Z - debitar_creditos - OK | monto=10000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:41:27.545899Z - compra_especifica - OK | billete=93, jugador="Manuel Montenegro", fraccion=1, sorteo_id="Loteria Uniquindio", precio=10000]
[2026-05-11 18:42:46.791702Z - eliminar_premio - OK | sorteo_id="Loteria Uniquindio", premio_id="7ae6364e-5ace-4b04-8ccf-aebaf23fca90"]
[2026-05-11 18:43:18.566371Z - recargar_creditos - OK | monto=200000, jugador_id="Manuel Montenegro"]
[2026-05-11 18:43:18.568319Z - recargar_creditos - OK | monto=200000, jugador_id="pedro_sanchez"]
[2026-05-11 18:43:18.568794Z - ejecutar_sorteo - OK | numero_ganador="0038", sorteo_id="Loteria Uniquindio"]
[2026-05-11 19:07:23.775695Z - inicio_sorteo - OK | sorteo_id="Gran Sorteo del Quindío"]
[2026-05-11 19:07:23.779820Z - inicio_sorteo - OK | sorteo_id="Loteria Armenia"]
[2026-05-11 19:07:23.780359Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-11 19:07:23.780962Z - inicio_sorteo - OK | sorteo_id="Sorteo Relámpago"]
[2026-05-11 19:07:23.781530Z - inicio_sorteo - OK | sorteo_id="Loteria Uniquindio"]
[2026-05-11 19:07:23.782018Z - inicio_sorteo - OK | sorteo_id="Loteria de Navidad"]
[2026-05-11 19:07:34.728231Z - logout_jugador - OK | jugador_id="Manuel Montenegro"]
[2026-05-11 19:08:04.936237Z - registrar_usuario - OK | jugador_id="angeldiaz"]
[2026-05-11 19:08:13.685437Z - login_jugador - OK | jugador_id="angeldiaz"]
[2026-05-11 19:10:12.029273Z - recargar_creditos - OK | monto=50000, jugador_id="angeldiaz"]
[2026-05-11 19:48:19.097679Z - debitar_creditos - OK | monto=10000, jugador_id="angeldiaz"]
[2026-05-11 19:48:19.098341Z - compra_especifica - OK | billete=1, jugador="angeldiaz", fraccion=5, sorteo_id="Loteria de Navidad", precio=10000]
[2026-05-11 19:49:51.554152Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 19:50:01.638156Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="angeldiaz"]
[2026-05-11 19:50:32.625174Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 19:53:05.948683Z - actualizar_sorteo - OK | sorteo_id="Loteria de Navidad", cambios=[:fecha, :cantidad_billetes, :fracciones, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 19:53:41.142973Z - actualizar_sorteo - OK | sorteo_id="Loteria de Navidad", cambios=[:fecha, :cantidad_billetes, :fracciones, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 21:05:59.263711Z - inicio_sorteo - OK | sorteo_id="Gran Sorteo del Quindío"]
[2026-05-11 21:05:59.267725Z - inicio_sorteo - OK | sorteo_id="Loteria Armenia"]
[2026-05-11 21:05:59.268228Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-11 21:05:59.268915Z - inicio_sorteo - OK | sorteo_id="Sorteo Relámpago"]
[2026-05-11 21:05:59.269561Z - inicio_sorteo - OK | sorteo_id="Loteria Uniquindio"]
[2026-05-11 21:05:59.270084Z - inicio_sorteo - OK | sorteo_id="Loteria de Navidad"]
[2026-05-11 21:06:49.354267Z - logout_jugador - OK | jugador_id="angeldiaz"]
[2026-05-11 21:07:13.160364Z - registrar_usuario - OK | jugador_id="Tomas Fernandez"]
[2026-05-11 21:07:21.251158Z - login_jugador - OK | jugador_id="Tomas Fernandez"]
[2026-05-11 21:07:53.044836Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 21:09:06.190972Z - recargar_creditos - OK | monto=100000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:09:43.434008Z - debitar_creditos - OK | monto=100000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:09:43.434825Z - compra_completo - OK | fracciones=10, billete=35, jugador="Tomas Fernandez", sorteo_id="Loteria de Navidad", precio=100000]
[2026-05-11 21:10:38.459233Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:10:43.192972Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.879279Z - recargar_creditos - OK | monto=20000000, jugador_id="ana_martinez"]
[2026-05-11 21:11:27.880716Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.881805Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.882804Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.883789Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.884738Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.885667Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.886488Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.887462Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.888292Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.889049Z - recargar_creditos - OK | monto=5000000, jugador_id="Tomas Fernandez"]
[2026-05-11 21:11:27.889765Z - recargar_creditos - OK | monto=1000000, jugador_id="ana_martinez"]
[2026-05-11 21:11:27.890535Z - recargar_creditos - OK | monto=1000000, jugador_id="maria_lopez"]
[2026-05-11 21:11:27.891271Z - recargar_creditos - OK | monto=1000000, jugador_id="maria_lopez"]
[2026-05-11 21:11:27.891529Z - ejecutar_sorteo - OK | numero_ganador="5212", sorteo_id="Loteria de Navidad"]
[2026-05-11 21:12:02.046285Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 21:15:17.058205Z - balance_consultado - OK | admin_id="admin", filtro="Loteria de Navidad"]
[2026-05-11 21:17:41.643478Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:17:42.313345Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 21:17:48.385085Z - balance_consultado - OK | admin_id="admin", filtro="Loteria Armenia"]
[2026-05-11 21:17:51.544711Z - balance_consultado - OK | admin_id="admin", filtro="Loteria-Nacional"]
[2026-05-11 21:35:07.359496Z - inicio_sorteo - OK | sorteo_id="Gran Sorteo del Quindío"]
[2026-05-11 21:35:07.363858Z - inicio_sorteo - OK | sorteo_id="Loteria Armenia"]
[2026-05-11 21:35:07.364432Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-11 21:35:07.365153Z - inicio_sorteo - OK | sorteo_id="Sorteo Relámpago"]
[2026-05-11 21:35:07.365835Z - inicio_sorteo - OK | sorteo_id="Loteria Uniquindio"]
[2026-05-11 21:35:07.366464Z - inicio_sorteo - OK | sorteo_id="Loteria de Navidad"]
[2026-05-11 21:35:31.152984Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 21:40:08.114018Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 21:41:12.101228Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 21:55:34.307198Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:55:38.434876Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:55:47.552006Z - admin_consulto_jugador - OK | admin_id="admin", jugador_id="juandiaz"]
[2026-05-11 21:56:14.364489Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:58:48.452054Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:17.854855Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:18.157878Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:23.754508Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:25.260169Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:39.112391Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:39.992268Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 21:59:41.192223Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 22:00:37.209799Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:00:39.398514Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:02:36.250258Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:02:53.622111Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 22:03:09.973604Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 22:03:28.551584Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 22:04:10.735423Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:05:58.895045Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:09.601588Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:16.197782Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:17.490391Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:45.269155Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:45.931466Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:51.335361Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:06:53.329725Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:08:28.308433Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:08:34.018283Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:08:54.154882Z - admin_consulto_jugadores - OK | admin_id="admin"]
[2026-05-11 22:46:08.985314Z - inicio_sorteo - OK | sorteo_id="Loteria Providencia"]
[2026-05-11 22:46:08.986591Z - crear_sorteo - OK | sorteo_id="Loteria Providencia"]
[2026-05-11 22:47:52.119534Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:48:54.406377Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:50:12.585122Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:50:13.196562Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 22:50:13.652142Z - balance_consultado - OK | admin_id="admin", filtro="todos"]
[2026-05-11 23:02:44.404795Z - actualizar_sorteo - OK | sorteo_id="Gran Sorteo del Quindío", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 23:03:00.842469Z - actualizar_sorteo - OK | sorteo_id="Gran Sorteo del Quindío", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 23:06:01.013848Z - inicio_sorteo - OK | sorteo_id="Loteria Papi"]
[2026-05-11 23:06:01.016318Z - crear_sorteo - OK | sorteo_id="Loteria Papi"]
[2026-05-11 23:06:22.522639Z - actualizar_sorteo - OK | sorteo_id="Loteria Providencia", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 23:18:39.374848Z - actualizar_sorteo - OK | sorteo_id="Loteria Papi", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 23:18:48.567047Z - actualizar_sorteo - OK | sorteo_id="Loteria Papi", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 23:19:37.462927Z - actualizar_sorteo - OK | sorteo_id="Loteria Papi", cambios=[:fecha, :cantidad_billetes, :fracciones, :estado, :valor_billete, :descripcion_premio_completo, :descripcion_premio_fraccion]]
[2026-05-11 23:21:42.492045Z - inicio_sorteo - OK | sorteo_id="Prueba 1"]
[2026-05-11 23:21:42.493099Z - crear_sorteo - OK | sorteo_id="Prueba 1"]
[2026-05-11 23:22:40.167044Z - inicio_sorteo - OK | sorteo_id="Prueba 1"]
[2026-05-12 00:16:01.958268Z - inicio_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 00:16:01.961129Z - crear_sorteo - OK | sorteo_id="Loteria-Nacional"]
[2026-05-12 00:16:01.961770Z - inicio_sorteo - OK | sorteo_id="Loteria-Manizales"]
